dt_sin_pri,notified,probable,lab_confirmed,acum_notified,acum_probable,acum_lab_confirmed
2020-07-31,8.428571428571429,3.2857142857142856,0.0,78611.28571428571,47836.42857142857,14444.0
2020-08-01,10.0,3.5714285714285716,0.0,78621.28571428571,47840.0,14444.0
2020-08-02,10.285714285714286,3.4285714285714284,0.0,78631.57142857143,47843.42857142857,14444.0
2020-08-03,10.142857142857142,3.0,0.0,78641.71428571429,47846.42857142857,14444.0
2020-08-04,9.285714285714286,2.0,0.0,78651.0,47848.42857142857,14444.0
2020-08-05,10.142857142857142,2.0,0.0,78661.14285714286,47850.42857142857,14444.0
2020-08-06,9.571428571428571,1.8571428571428572,0.0,78670.71428571429,47852.28571428572,14444.0
2020-08-07,10.285714285714286,2.0,0.0,78681.0,47854.28571428572,14444.0
2020-08-08,9.428571428571429,2.0,0.0,78690.42857142857,47856.28571428572,14444.0
2020-08-09,9.142857142857142,1.5714285714285714,0.0,78699.57142857143,47857.857142857145,14444.0
2020-08-10,9.571428571428571,1.8571428571428572,0.0,78709.14285714286,47859.71428571428,14444.0
2020-08-11,8.714285714285714,1.8571428571428572,0.0,78717.85714285714,47861.57142857143,14444.0
2020-08-12,8.285714285714286,1.5714285714285714,0.0,78726.14285714286,47863.142857142855,14444.0
2020-08-13,8.285714285714286,1.5714285714285714,0.0,78734.42857142857,47864.71428571428,14444.0
2020-08-14,7.714285714285714,1.0,0.0,78742.14285714286,47865.71428571428,14444.0
2020-08-15,7.714285714285714,1.0,0.0,78749.85714285714,47866.71428571428,14444.0
2020-08-16,7.428571428571429,1.2857142857142858,0.0,78757.28571428571,47868.0,14444.0
2020-08-17,7.857142857142857,1.4285714285714286,0.0,78765.14285714286,47869.42857142857,14444.0
2020-08-18,7.857142857142857,1.5714285714285714,0.0,78773.0,47871.0,14444.0
2020-08-19,8.0,1.4285714285714286,0.0,78781.0,47872.42857142857,14444.0
2020-08-20,7.714285714285714,1.2857142857142858,0.0,78788.71428571429,47873.71428571428,14444.0
